id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-16T00:00:00+00:002025-01-17T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-16 06:00","2025-01-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,16,kWh/d,157386600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-17T00:00:00+00:002025-01-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-17 06:00","2025-01-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,17,kWh/d,314168196,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-17T00:00:00+00:002025-01-18T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-17 06:00","2025-01-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,17,kWh/d,157386600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-18T00:00:00+00:002025-01-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-18 06:00","2025-01-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,18,kWh/d,318666930,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-18T00:00:00+00:002025-01-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-18 06:00","2025-01-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,18,kWh/d,158322600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-19T00:00:00+00:002025-01-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-19 06:00","2025-01-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,19,kWh/d,317313510,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-19T00:00:00+00:002025-01-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-19 06:00","2025-01-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,19,kWh/d,158996600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-20T00:00:00+00:002025-01-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-20 06:00","2025-01-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,20,kWh/d,286641604,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-20T00:00:00+00:002025-01-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-20 06:00","2025-01-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,20,kWh/d,143906600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-21T00:00:00+00:002025-01-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-21 06:00","2025-01-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,21,kWh/d,307424408,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-21T00:00:00+00:002025-01-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-21 06:00","2025-01-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,21,kWh/d,153761600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-22T00:00:00+00:002025-01-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-22 06:00","2025-01-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,22,kWh/d,308658726,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-22T00:00:00+00:002025-01-23T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-22 06:00","2025-01-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,22,kWh/d,153786600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-23T00:00:00+00:002025-01-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-23 06:00","2025-01-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,23,kWh/d,308295958,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-23T00:00:00+00:002025-01-24T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-23 06:00","2025-01-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,23,kWh/d,154850600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-24T00:00:00+00:002025-01-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-24 06:00","2025-01-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,24,kWh/d,359168066,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-24T00:00:00+00:002025-01-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-24 06:00","2025-01-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,24,kWh/d,179304000,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-25T00:00:00+00:002025-01-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-25 06:00","2025-01-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,25,kWh/d,361116310,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-25T00:00:00+00:002025-01-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-25 06:00","2025-01-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,25,kWh/d,180366600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-26T00:00:00+00:002025-01-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-26 06:00","2025-01-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,26,kWh/d,356645234,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-26T00:00:00+00:002025-01-27T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-26 06:00","2025-01-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,26,kWh/d,178446600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-27T00:00:00+00:002025-01-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-27 06:00","2025-01-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,27,kWh/d,225268294,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-27T00:00:00+00:002025-01-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-27 06:00","2025-01-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,27,kWh/d,180186600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-28T00:00:00+00:002025-01-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-28 06:00","2025-01-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,28,kWh/d,223699575,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-28T00:00:00+00:002025-01-29T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-28 06:00","2025-01-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,28,kWh/d,178386600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-29T00:00:00+00:002025-01-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-29 06:00","2025-01-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,29,kWh/d,226582186,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-29T00:00:00+00:002025-01-30T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-29 06:00","2025-01-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,29,kWh/d,178386600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-30T00:00:00+00:002025-01-31T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-30 06:00","2025-01-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,30,kWh/d,207497284,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-30T00:00:00+00:002025-01-31T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-30 06:00","2025-01-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,30,kWh/d,178386600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-31T00:00:00+00:002025-02-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-01-31 06:00","2025-02-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,31,kWh/d,205046792,4,Provisionnal,"Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2026-02-02 23:36"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-01-31T00:00:00+00:002025-02-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-01-31 06:00","2025-02-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,1,31,kWh/d,157386600,1,Provisionnal,"VIP Brandov","2025-02-13 01:35"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-01T00:00:00+00:002025-02-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-01 06:00","2025-02-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,1,kWh/d,204747604,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-01T00:00:00+00:002025-02-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-01 06:00","2025-02-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,1,kWh/d,169017400,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-02T00:00:00+00:002025-02-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-02 06:00","2025-02-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,2,kWh/d,206998835,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-02T00:00:00+00:002025-02-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-02 06:00","2025-02-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,2,kWh/d,165318770,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-03T00:00:00+00:002025-02-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-03 06:00","2025-02-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,3,kWh/d,210650777,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-03T00:00:00+00:002025-02-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-03 06:00","2025-02-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,3,kWh/d,165053400,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-04T00:00:00+00:002025-02-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-04 06:00","2025-02-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,4,kWh/d,204171417,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-04T00:00:00+00:002025-02-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-04 06:00","2025-02-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,4,kWh/d,162330600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-05T00:00:00+00:002025-02-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-05 06:00","2025-02-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,5,kWh/d,203896929,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-05T00:00:00+00:002025-02-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-05 06:00","2025-02-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,5,kWh/d,164154600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-06T00:00:00+00:002025-02-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-06 06:00","2025-02-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,6,kWh/d,205479785,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-06T00:00:00+00:002025-02-07T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-06 06:00","2025-02-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,6,kWh/d,171741600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-07T00:00:00+00:002025-02-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-07 06:00","2025-02-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,7,kWh/d,232340047,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-07T00:00:00+00:002025-02-08T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-07 06:00","2025-02-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,7,kWh/d,183330600,1,Provisionnal,"VIP Brandov","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-08T00:00:00+00:002025-02-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-08 06:00","2025-02-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,8,kWh/d,207866220,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-08T00:00:00+00:002025-02-09T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-08 06:00","2025-02-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,8,kWh/d,168091600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-09T00:00:00+00:002025-02-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-09 06:00","2025-02-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,9,kWh/d,205765495,3,Provisionnal,"Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2025-04-11 18:01"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-THE-----2025-02-09T00:00:00+00:002025-02-10T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2025-02-09 06:00","2025-02-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-THE-----,"DE THE BZ",2025,2,9,kWh/d,162834600,2,Provisionnal,"VIP Brandov|VIP Waidhaus","2025-06-13 09:54"
