id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-13T00:00:00+00:002024-03-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-13 06:00","2024-03-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,13,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-13T00:00:00+00:002024-03-14T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-13 06:00","2024-03-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,13,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-14T00:00:00+00:002024-03-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-14 06:00","2024-03-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,14,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-14T00:00:00+00:002024-03-15T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-14 06:00","2024-03-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,14,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-15T00:00:00+00:002024-03-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-15 06:00","2024-03-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,15,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-15T00:00:00+00:002024-03-16T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-15 06:00","2024-03-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,15,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-16T00:00:00+00:002024-03-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-16 06:00","2024-03-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,16,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-16T00:00:00+00:002024-03-17T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-16 06:00","2024-03-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,16,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-17T00:00:00+00:002024-03-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-17 06:00","2024-03-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,17,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-17T00:00:00+00:002024-03-18T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-17 06:00","2024-03-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,17,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-18T00:00:00+00:002024-03-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-18 06:00","2024-03-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,18,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-18T00:00:00+00:002024-03-19T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-18 06:00","2024-03-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,18,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-19T00:00:00+00:002024-03-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-19 06:00","2024-03-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,19,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-19T00:00:00+00:002024-03-20T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-19 06:00","2024-03-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,19,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-20T00:00:00+00:002024-03-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-20 06:00","2024-03-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,20,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-20T00:00:00+00:002024-03-21T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-20 06:00","2024-03-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,20,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-21T00:00:00+00:002024-03-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-21 06:00","2024-03-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,21,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-21T00:00:00+00:002024-03-22T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-21 06:00","2024-03-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,21,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-22T00:00:00+00:002024-03-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-22 06:00","2024-03-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,22,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-22T00:00:00+00:002024-03-23T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-22 06:00","2024-03-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,22,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-23T00:00:00+00:002024-03-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-23 06:00","2024-03-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,23,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-23T00:00:00+00:002024-03-24T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-23 06:00","2024-03-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,23,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-24T00:00:00+00:002024-03-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-24 06:00","2024-03-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,24,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-24T00:00:00+00:002024-03-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-24 06:00","2024-03-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,24,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-25T00:00:00+00:002024-03-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-25 06:00","2024-03-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,25,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-25T00:00:00+00:002024-03-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-25 06:00","2024-03-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,25,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-26T00:00:00+00:002024-03-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-26 06:00","2024-03-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,26,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-26T00:00:00+00:002024-03-27T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-26 06:00","2024-03-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,26,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-27T00:00:00+00:002024-03-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-27 06:00","2024-03-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,27,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-27T00:00:00+00:002024-03-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-27 06:00","2024-03-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,27,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-28T00:00:00+00:002024-03-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-28 06:00","2024-03-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,28,kWh/d,143007,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-28T00:00:00+00:002024-03-29T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-28 06:00","2024-03-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,28,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-29T00:00:00+00:002024-03-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-29 06:00","2024-03-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,29,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-29T00:00:00+00:002024-03-30T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-29 06:00","2024-03-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,29,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-30T00:00:00+00:002024-03-31T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-30 06:00","2024-03-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,30,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-30T00:00:00+00:002024-03-31T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-30 06:00","2024-03-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,30,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-31T00:00:00+00:002024-04-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-03-31 06:00","2024-04-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,31,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-04-10 17:50"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-03-31T00:00:00+00:002024-04-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-03-31 06:00","2024-04-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,3,31,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-04-10 17:49"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-01T00:00:00+00:002024-04-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-04-01 06:00","2024-04-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,1,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-05-10 22:58"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-01T00:00:00+00:002024-04-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-04-01 06:00","2024-04-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,1,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-05-10 22:58"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-02T00:00:00+00:002024-04-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-04-02 06:00","2024-04-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,2,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-05-10 22:58"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-02T00:00:00+00:002024-04-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-04-02 06:00","2024-04-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,2,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-05-10 22:58"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-03T00:00:00+00:002024-04-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-04-03 06:00","2024-04-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,3,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-05-10 22:58"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-03T00:00:00+00:002024-04-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-04-03 06:00","2024-04-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,3,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-05-10 22:58"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-04T00:00:00+00:002024-04-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-04-04 06:00","2024-04-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,4,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-05-10 22:58"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-04T00:00:00+00:002024-04-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-04-04 06:00","2024-04-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,4,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-05-10 22:58"
"1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-05T00:00:00+00:002024-04-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2024-04-05 06:00","2024-04-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,5,kWh/d,0,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|VIP Brandov|VIP Waidhaus","2024-05-10 22:58"
1AggregatesCZCZ---------CZ-TSO-0001exitTransmissionDE-THE-----2024-04-05T00:00:00+00:002024-04-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2024-04-05 06:00","2024-04-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,TransmissionDE-THE-----,"DE THE BZ",2024,4,5,kWh/d,0,1,Provisionnal,"VIP Waidhaus","2024-05-10 22:58"
